id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,month/year
848878379114830531,New 2Bdrm 2Bthrm Hospital CBD Hagley Park Location,45768555,Hasslefree Accommodation,Christchurch City,Central Ward,-43.53845,172.62603,Entire home/apt,262.0,1.0,55,2026-03-14,1.53,65,325,11,,2026-03
849686201373934402,Stunning new home tranquil hill views,187564220,Zane,Christchurch City,Halswell Ward,-43.59396,172.57374,Entire home/apt,366.0,1.0,198,2026-03-07,5.41,4,196,48,,2026-03
850458123351206396,Spacious 3 Bed Family Home Close to CBD,341042204,John Lee,Christchurch City,Innes Ward,-43.5126403,172.6385321,Entire home/apt,468.0,2.0,40,2025-05-19,1.12,1,167,2,,2025-05
850971839433590569,"Hilltop room with ensuite, close to city",42254919,Anna,Christchurch City,Cashmere Ward,-43.56971,172.65324,Private room,78.0,2.0,3,2026-01-04,0.11,2,83,2,,2026-01
851650060428448228,Modern 3 bed Overlooking Hagley Park,482671075,Care Property Stays,Christchurch City,Central Ward,-43.5375386,172.6252073,Entire home/apt,255.0,1.0,63,2026-03-07,1.73,147,252,27,,2026-03
852379563003393500,2 Bedroom City Pad with Free Car park,23278101,Jason,Christchurch City,Central Ward,-43.524851,172.6359997,Entire home/apt,307.0,1.0,129,2026-03-15,3.59,18,290,60,,2026-03
853326127856710119,2 Bedrooms Overlooking Park - Exquisite Views,482671075,Care Property Stays,Christchurch City,Riccarton Ward,-43.53520431154209,172.58490608993534,Entire home/apt,220.0,1.0,89,2026-02-20,2.47,147,244,19,,2026-02
854510283014249307,Stylish 2 Bedroom Located In The Central City!.,3264070,Katya,Christchurch City,Central Ward,-43.52457,172.63888,Entire home/apt,261.0,1.0,167,2026-03-21,4.9,1,257,60,,2026-03
855200137555423119,Central City Apartment With A View,92664364,Francis,Christchurch City,Central Ward,-43.5370293,172.6385295,Entire home/apt,279.0,1.0,27,2026-03-07,0.75,1,53,10,,2026-03
855502585938146467,Entertainment Hub 2 bed 2 bath with Free Car park,482671075,Care Property Stays,Christchurch City,Central Ward,-43.5366847,172.6407056,Entire home/apt,294.0,1.0,189,2026-02-22,5.24,147,199,62,,2026-02
855780048674252577,Executive hideaway,340984295,Lisa,Christchurch City,Innes Ward,-43.510638533176575,172.6410687515628,Entire home/apt,166.0,1.0,46,2026-03-19,1.46,1,234,8,,2026-03
855824410311713641,Burnside Launchpad,8928964,Karl,Christchurch City,Waimairi Ward,-43.49835,172.56755,Entire home/apt,155.0,1.0,92,2026-03-18,2.79,1,51,27,,2026-03
856849026777479916,Central Wellness Retreat. Gym/sauna + DBL Garage,47522450,Anthony David,Christchurch City,Central Ward,-43.52488,172.6396,Entire home/apt,377.0,1.0,29,2026-03-07,1.08,1,19,12,,2026-03
856983923975882237,2 Bedroom Inner City Comfort and Style,49642171,Lily-SimplyHost,Christchurch City,Central Ward,-43.523634,172.6415444,Entire home/apt,262.0,1.0,86,2026-03-21,2.43,95,292,11,,2026-03
858199393286050410,Designer's Pad In Central City,202585247,Ohana,Christchurch City,Central Ward,-43.535478,172.6351439,Entire home/apt,293.0,1.0,242,2026-03-09,6.7,137,105,80,,2026-03
858386913431812148,Sunsoaked seaside 1 bedroom 1 bath,482671075,Care Property Stays,Christchurch City,Coastal Ward,-43.5036249,172.7293298,Entire home/apt,176.0,1.0,163,2026-03-03,4.53,147,217,40,,2026-03
858414304417682604,Beachside Haven 1 bed 1 bath,482671075,Care Property Stays,Christchurch City,Coastal Ward,-43.5036249,172.7293298,Entire home/apt,176.0,1.0,124,2026-03-09,3.45,147,234,38,,2026-03
859056316757461135,"Under the Yellow Canopy, Mt Pleasant, Christchurch",36298173,Lynette,Christchurch City,Heathcote Ward,-43.558051685114805,172.71436006444094,Entire home/apt,240.0,1.0,107,2026-03-11,2.98,1,226,37,,2026-03
860199373578595364,Explore Addington and CBD 1 Bed w/Carpark,482671075,Care Property Stays,Christchurch City,Spreydon Ward,-43.5446827,172.6109235,Entire home/apt,266.0,1.0,129,2026-02-02,3.58,147,204,41,,2026-02
860468148182845279,Beautiful Townhouse in City Centre,131734373,Alicia,Christchurch City,Central Ward,-43.52324,172.64047,Entire home/apt,187.0,1.0,70,2026-02-04,1.95,10,301,21,,2026-02
861759917102264921,Indulge in Christchurch Hagley Park 2 bed 2 bath,482671075,Care Property Stays,Christchurch City,Central Ward,-43.5373716,172.6252993,Entire home/apt,235.0,1.0,46,2026-02-14,1.28,147,232,6,,2026-02
861871315821370245,Hereford Hideaway - Central City Apartment,81390838,Perfect Stays,Christchurch City,Central Ward,-43.53101,172.64162,Entire home/apt,528.0,2.0,3,2026-02-12,0.12,47,11,2,,2026-02
861926364384336970,Close to new Stadium. Great for families,43398377,Graham,Christchurch City,Central Ward,-43.5316011,172.6488084,Entire home/apt,450.0,1.0,110,2026-02-25,3.23,4,219,19,,2026-02
862507185495895014,"Modern House on a Great Location
close to city",508592191,Maria E,Christchurch City,Halswell Ward,-43.5654606,172.5836921,Entire home/apt,417.0,1.0,15,2026-02-28,0.53,1,252,3,,2026-02
862729897306600043,Riccarton 2 Bed 1 Bath w/Garage,482671075,Care Property Stays,Christchurch City,Riccarton Ward,-43.53502,172.58588,Entire home/apt,222.0,1.0,83,2026-02-27,2.33,147,253,29,,2026-02
864042199874166799,"5 minutes from CBD Parking, Pet / Child Friendly,",69733783,John,Christchurch City,Central Ward,-43.52557,172.66239,Entire home/apt,185.0,3.0,81,2026-03-11,2.71,1,202,28,,2026-03
864108012194839437,Prime Location Hagley Riverside Hospital,482671075,Care Property Stays,Christchurch City,Central Ward,-43.5370905,172.6249006,Entire home/apt,252.0,1.0,63,2026-02-25,1.76,147,150,16,,2026-02
865332411397762760,1 Bedroom Central City Escape,482671075,Care Property Stays,Christchurch City,Central Ward,-43.5261163,172.6422883,Entire home/apt,210.0,1.0,66,2026-03-08,1.91,147,209,28,,2026-03
865982067838572129,Riverside Villa at the edge Banks Peninsular,509283690,Peter,Christchurch City,Cashmere Ward,-43.56331,172.63225,Entire home/apt,208.0,2.0,78,2026-03-14,2.24,1,135,36,,2026-03
866332460145387164,Private Room Only with Ensuite,12597832,Jd,Christchurch City,Fendalton Ward,-43.51662,172.58431,Private room,120.0,1.0,40,2026-02-21,1.13,1,138,14,,2026-02
867048468098055942,The Den on Dudley - modern studio - walk to city,84419227,Becca,Christchurch City,Innes Ward,-43.513878573980485,172.65505861490965,Entire home/apt,143.0,1.0,21,2026-02-23,0.86,1,329,16,,2026-02
867710494701418018,Inner City Delight - Walk To Cathedral Square,482671075,Care Property Stays,Christchurch City,Central Ward,-43.5312859,172.6450051,Entire home/apt,211.0,1.0,43,2025-11-08,1.25,147,254,11,,2025-11
867811988255053402,"Stunning sea, city & mountains view 2 bedroom home",146063603,Dee,Christchurch City,Heathcote Ward,-43.5668503,172.7268957,Entire home/apt,263.0,1.0,74,2026-03-04,2.09,1,135,17,,2026-03
868364088455534956,Studio B Sumner - Christchurch,81390838,Perfect Stays,Christchurch City,Heathcote Ward,-43.56733,172.75834,Entire home/apt,68.0,2.0,6,2025-09-13,0.25,47,307,1,,2025-09
868948731676758714,Cabin in the Trees,142497516,John,Christchurch City,Banks Peninsula Ward,-43.6177533222252,172.64442801475525,Entire home/apt,137.0,1.0,91,2026-03-17,4.06,1,157,54,,2026-03
869229541170434399,City Lights Retreat with Carpark 2 Bed 2 Bath,482671075,Care Property Stays,Christchurch City,Central Ward,-43.5316099,172.6490754,Entire home/apt,259.0,1.0,27,2026-02-02,0.76,147,236,8,,2026-02
871204934582708163,The Daughter's Anchorage Â· Historic Cottage,352842587,Simon And Leah,Christchurch City,Banks Peninsula Ward,-43.59825,172.72311,Entire home/apt,205.0,2.0,207,2026-02-20,6.1,1,276,58,,2026-02
871849845979834306,Stylish City Fringe 2 Bedroom House.,510533154,Francesca,Christchurch City,Central Ward,-43.51774,172.64286,Entire home/apt,285.0,1.0,183,2026-03-13,5.28,1,313,19,,2026-03
872528956283395020,Stylish Townhouse in Riccarton With Free Parking,682808597,Devon,Christchurch City,Riccarton Ward,-43.53384,172.5938,Entire home/apt,425.0,1.0,229,2026-03-17,6.46,22,243,71,,2026-03
872536912546992887,Beachside Apartment â New Brighton,510565698,Kieran,Christchurch City,Coastal Ward,-43.5039339,172.7284552,Entire home/apt,211.0,1.0,40,2026-03-13,1.13,2,305,5,,2026-03
872547136630455957,1 Bedroom City Base with Free Car Park,23278101,Jason,Christchurch City,Central Ward,-43.524851,172.6359997,Entire home/apt,256.0,1.0,208,2026-03-09,5.88,18,273,80,,2026-03
872685357464228751,Central City Awaits 2 Bed 2 Bath,482671075,Care Property Stays,Christchurch City,Central Ward,-43.5312859,172.6450051,Entire home/apt,286.0,1.0,45,2026-03-02,1.27,147,238,12,,2026-03
872757238166910431,"Urban Nest Explorer: Walk to City, Free Parking",510730797,Kate,Christchurch City,Central Ward,-43.531563,172.6491831,Entire home/apt,358.0,1.0,55,2026-03-13,1.57,14,71,13,,2026-03
872901448582963487,The City's Best Kept Secret 2 Bed 2 Bath,482671075,Care Property Stays,Christchurch City,Central Ward,-43.5312859,172.6450051,Entire home/apt,213.0,1.0,43,2026-03-03,1.21,147,189,18,,2026-03
873412242875636535,2 Bedroom Near Hagley Park & Wolfbrook Arena,329341602,Andrew,Christchurch City,Spreydon Ward,-43.54238166857053,172.61253316269642,Entire home/apt,253.0,2.0,111,2026-03-07,3.16,4,33,23,,2026-03
873475397226708234,Addington luxury townhouse,211195948,Jenny,Christchurch City,Spreydon Ward,-43.54193,172.61216,Entire home/apt,229.0,1.0,210,2026-03-06,5.93,20,245,68,,2026-03
874749048351092337,Sea Air and Sandy Beach Beautiful 1 bed 1 bath,482671075,Care Property Stays,Christchurch City,Coastal Ward,-43.5036249,172.7293298,Entire home/apt,191.0,1.0,117,2026-03-08,3.32,147,253,29,,2026-03
875311011474501733,Prime location a short stroll to the city/Merivale,64344206,Amie,Christchurch City,Fendalton Ward,-43.51288,172.6246,Entire home/apt,206.0,2.0,46,2026-03-07,1.49,4,345,10,,2026-03
875606252958991505,Luxury Merivale Villa,222941036,Brendan,Christchurch City,Papanui Ward,-43.5046693,172.6151355,Entire home/apt,329.0,1.0,78,2026-03-02,2.27,2,44,22,,2026-03
876226521215987422,Inner City Luxury - 2 Bedroom 2 Bathroom,482671075,Care Property Stays,Christchurch City,Central Ward,-43.5313227,172.6447782,Entire home/apt,274.0,1.0,100,2026-02-18,2.84,147,155,12,,2026-02
876345219541794974,SWEET AS Sleepout Double room,105265867,Andrew,Christchurch City,Riccarton Ward,-43.5366,172.56998,Private room,96.0,2.0,46,2026-02-28,1.3,8,153,7,,2026-02
876611972906371671,Tuam on Top! Sleeps 5,202585247,Ohana,Christchurch City,Central Ward,-43.53283,172.64091,Entire home/apt,299.0,1.0,268,2026-03-16,7.61,137,133,84,,2026-03
876612046022154745,Luxury Life Galore - Sleeps 4,202585247,Ohana,Christchurch City,Central Ward,-43.53279,172.63908,Entire home/apt,293.0,1.0,314,2026-03-17,8.89,137,102,101,,2026-03
876915259311816990,New and Close to City Centre with Carpark,501222894,Marilyn,Christchurch City,Central Ward,-43.51833184621031,172.64376986771822,Entire home/apt,280.0,1.0,96,2026-02-25,2.73,5,340,20,,2026-02
877734750121795480,A Hidden Gem on Lincoln Road,155024348,Jenna,Christchurch City,Spreydon Ward,-43.54379,172.61418,Entire home/apt,222.0,1.0,218,2026-03-07,6.48,1,266,95,,2026-03
877765279118945674,"Sunny beachside retreat, Hot Pools,
Christchurch",404417379,Gregory,Christchurch City,Coastal Ward,-43.5036249,172.7293298,Entire home/apt,149.0,2.0,164,2026-03-09,4.7,1,169,72,,2026-03
877873379707541096,"Location, Style, Practicality - carpark included",45172785,The MAC Property Team,Christchurch City,Central Ward,-43.5317473,172.644015,Entire home/apt,268.0,,50,2026-03-15,2.71,47,0,44,,2026-03
878463453561086648,Modern 2 bed Hagley Park Riverside Market,482671075,Care Property Stays,Christchurch City,Central Ward,-43.5373725,172.6253013,Entire home/apt,215.0,1.0,86,2026-03-10,2.56,147,213,37,,2026-03
879229537631874283,Robinson's Bay Lifestyle,426704386,Kimberley,Christchurch City,Banks Peninsula Ward,-43.76146,172.96074,Entire home/apt,252.0,2.0,41,2026-03-05,1.25,1,260,14,,2026-03
880054467429718501,Panoramic Beach Views in Sumner,233387057,Blake,Christchurch City,Heathcote Ward,-43.5684885,172.7526449,Entire home/apt,,2.0,44,2026-02-14,1.28,1,0,14,,2026-02
880119344865178248,The Best of Both Worlds,173715343,Sarah,Christchurch City,Heathcote Ward,-43.56322979999999,172.7096966,Entire home/apt,125.0,1.0,155,2026-03-18,4.41,1,279,60,,2026-03
880173979573913977,Lincoln road modern townhouse,211195948,Jenny,Christchurch City,Spreydon Ward,-43.5433,172.61288,Entire home/apt,229.0,1.0,187,2026-03-05,5.39,20,233,71,,2026-03
881468377011824404,Dickens St - modern and cosy handy to city,24205506,"Mayie, Judi And Karen At Bookahome",Christchurch City,Spreydon Ward,-43.54335,172.61565,Entire home/apt,297.0,2.0,12,2026-01-29,0.35,83,324,3,,2026-01
882341847699783999,Mariners Cabin: Your seaside escape,377819206,Chelsea,Christchurch City,Banks Peninsula Ward,-43.60472071695861,172.6898292729285,Entire home/apt,192.0,2.0,265,2026-03-06,7.78,1,62,83,,2026-03
883656380689453598,Perfect for family stays,43398377,Graham,Christchurch City,Halswell Ward,-43.5741,172.54124,Entire home/apt,411.0,2.0,29,2026-02-28,0.94,4,321,12,,2026-02
884166080858265671,A Road Away from Hagley Park 2 bed 2 bath,482671075,Care Property Stays,Christchurch City,Central Ward,-43.5373725,172.6253013,Entire home/apt,247.0,1.0,65,2026-02-13,1.88,147,153,8,,2026-02
884226134448573632,Stylish Brand New Sunny 3Bdrm 3Bth garage sleeps 6,45768555,Hasslefree Accommodation,Christchurch City,Spreydon Ward,-43.5425451,172.6126479,Entire home/apt,320.0,1.0,136,2026-02-08,3.94,65,324,16,,2026-02
885008300585910921,Cozy 3-Bedroom near Hagley Park w/Garage,482671075,Care Property Stays,Christchurch City,Spreydon Ward,-43.54286829999999,172.6127631,Entire home/apt,241.0,1.0,148,2026-02-11,4.24,147,183,38,,2026-02
885255595236207867,A place for you to relax,513242724,Daniel,Christchurch City,Central Ward,-43.53077,172.6586,Private room,103.0,1.0,40,2026-02-28,1.17,1,266,5,,2026-02
885657432428572346,The Majestic Retreat 2 bed 2 bath CBD,482671075,Care Property Stays,Christchurch City,Central Ward,-43.5312859,172.6450051,Entire home/apt,287.0,1.0,77,2026-03-08,2.2,147,149,22,,2026-03
887092022866010026,"Large 5 bedroom, 4 bathroom Home in Central Akaroa",6267072,Craig,Christchurch City,Banks Peninsula Ward,-43.8063189,172.9687008,Entire home/apt,333.0,2.0,55,2026-03-21,2.02,1,106,26,,2026-03
887163088376750044,City Central Comfort,499424997,Casa,Christchurch City,Central Ward,-43.5375171,172.6250229,Entire home/apt,228.0,1.0,142,2026-03-07,4.08,2,348,41,,2026-03
887218982616365848,3 Bedroom 2 Bathroom Hagley Parkside Perch,482671075,Care Property Stays,Christchurch City,Central Ward,-43.5371353,172.6249013,Entire home/apt,333.0,1.0,178,2026-03-07,5.15,147,248,51,,2026-03
887319182086293335,âHome away from Homeâ - Yaldhurst,161527985,Colleen,Christchurch City,Hornby Ward,-43.52425,172.51931,Entire home/apt,263.0,1.0,75,2026-03-17,2.23,1,282,24,,2026-03
887967358669099475,Inner-city Top Floor Apartment - Spectacular Views,24205506,"Mayie, Judi And Karen At Bookahome",Christchurch City,Central Ward,-43.5314756,172.6433048,Entire home/apt,349.0,2.0,96,2026-03-06,2.76,83,49,34,,2026-03
888001113832779860,Christchurch Parkside View - EV Charger & Garage,307971138,Stephanie,Christchurch City,Riccarton Ward,-43.5298370428505,172.61158234973755,Entire home/apt,274.0,2.0,17,2024-12-29,0.56,2,109,0,,2024-12
888641030989220709,"Ocean Is Just Around The Corner, Sky+Sport,Netflix",514180659,Lux Property Care,Christchurch City,Coastal Ward,-43.503886,172.728598,Entire home/apt,183.0,1.0,170,2026-03-12,4.9,3,342,45,,2026-03
889207356562732871,Sea Side Paradise - Beach Across,514180659,Lux Property Care,Christchurch City,Coastal Ward,-43.503667500739965,172.729149374205,Entire home/apt,517.0,1.0,168,2026-02-09,4.86,3,329,41,,2026-02
889338510598016461,Best of Central Christchurch 2 bed 2 bath,482671075,Care Property Stays,Christchurch City,Central Ward,-43.5370905,172.6249006,Entire home/apt,257.0,1.0,104,2026-02-22,2.99,147,236,52,,2026-02
889960602050212249,Charming Downtown Hideaway 1 bed 1 bath,482671075,Care Property Stays,Christchurch City,Central Ward,-43.5313227,172.6447782,Entire home/apt,195.0,1.0,202,2026-03-10,5.85,147,75,60,,2026-03
890189311861996586,CBD 1BR Parkside Comfort + Free Parking & Lift,65590754,Gian,Christchurch City,Central Ward,-43.53238,172.64477,Entire home/apt,225.0,1.0,13,2026-03-20,4.33,1,332,13,,2026-03
890446716417767421,Architectural Luxury Retreat/Parking/Sky/Sleeps 11,514180659,Lux Property Care,Christchurch City,Innes Ward,-43.5071,172.64442,Entire home/apt,468.0,1.0,107,2026-03-07,5.01,3,313,54,,2026-03
893710526906564059,Private 4BR Home â¢ Garden â¢ Parking â¢ Near Airport,145918006,Stephanie,Christchurch City,Waimairi Ward,-43.50245657311978,172.58197169629517,Entire home/apt,390.0,1.0,132,2026-03-12,3.97,2,254,55,,2026-03
893914850857110192,Vibrant Central Christchurch 2 bed,482671075,Care Property Stays,Christchurch City,Central Ward,-43.5312085,172.6470511,Entire home/apt,297.0,1.0,111,2026-03-09,3.27,147,251,30,,2026-03
895458991751681493,Home in Church Corner,133703679,Anthy,Christchurch City,Riccarton Ward,-43.53279,172.56659,Entire home/apt,366.0,1.0,37,2026-02-17,1.13,3,327,7,,2026-02
896800298014517655,Home Away From Home,262148957,Eru And Averil,Christchurch City,Linwood Ward,-43.52435453089455,172.68418941646814,Private room,68.0,1.0,72,2025-12-28,2.18,1,67,15,,2025-12
898158751063093298,Sunny cossy 5 min from airport,516273164,Gift,Christchurch City,Harewood Ward,-43.49705,172.582,Private room,128.0,1.0,0,,,1,364,0,,
898746109763853609,Inner-city stay - top location,24205506,"Mayie, Judi And Karen At Bookahome",Christchurch City,Central Ward,-43.53021,172.64088,Entire home/apt,319.0,2.0,41,2026-03-05,1.24,83,285,8,,2026-03
898855163705264502,Luxury Living in Amazing Location - 2 Car Parks,45172785,The MAC Property Team,Christchurch City,Innes Ward,-43.5154435,172.6388883,Entire home/apt,371.0,1.0,138,2026-03-16,4.21,47,296,53,,2026-03
899433579551279137,Little Cutie on Worcester Quiet|Stylish,86216394,Min,Christchurch City,Central Ward,-43.53194,172.6446,Entire home/apt,234.0,1.0,128,2026-03-13,3.76,37,123,54,,2026-03
899685749912725370,Cheerful and Centrally located,501222894,Marilyn,Christchurch City,Central Ward,-43.52302,172.64262,Entire home/apt,280.0,1.0,99,2026-02-26,2.9,5,359,18,,2026-02
900501957432872857,Lovely townhouse in Avonhead,74811135,Maggie,Christchurch City,Waimairi Ward,-43.51647,172.55342,Entire home/apt,331.0,1.0,73,2026-03-11,2.19,41,313,18,,2026-03
901177356780318543,New House with Clear Sky View & Spa,326110546,Cadmiel,Christchurch City,Halswell Ward,-43.57518,172.58044,Entire home/apt,323.0,1.0,53,2026-03-07,1.64,1,277,20,,2026-03
901774605342282142,Room in Christchurch,131216378,Adam,Christchurch City,Cashmere Ward,-43.57764,172.64637,Private room,,1.0,38,2025-12-17,1.12,2,0,3,,2025-12
902435483982528550,Modern city apt with pool & gym,517253710,Claire,Christchurch City,Central Ward,-43.52235,172.64568,Entire home/apt,261.0,2.0,56,2026-02-23,1.64,1,49,12,,2026-02
902623020339859925,Cozy:Fully Equipped Unit 12noon check-in,153690508,Rahul,Christchurch City,Papanui Ward,-43.48187,172.62921,Entire home/apt,103.0,1.0,285,2026-02-28,8.62,1,321,40,,2026-02
